timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533988856.000000,46.781850,9.037817,-102.853272,1.632384,57.638026,True,False
1533988859.000000,46.781767,9.037283,-100.344709,1.272372,49.984599,True,False
1533988862.000000,46.781700,9.036750,-96.752416,1.016809,49.537413,True,False
1533988865.000000,46.781650,9.036133,-102.062717,-0.286335,56.740228,True,False
1533988868.000000,46.781550,9.035450,-101.017969,-0.710926,63.848098,True,False
1533988871.000000,46.781483,9.034950,-102.476062,-0.068891,46.544556,True,False
1533988874.000000,46.781400,9.034400,-108.962675,-1.324118,51.470766,True,False
1533988877.000000,46.781267,9.033833,-119.478455,-2.833732,54.749607,True,False
1533988880.000000,46.781067,9.033317,-125.244765,-2.713682,54.230504,True,False
1533988883.000000,46.780817,9.032800,-125.028089,-0.924939,57.806314,True,False
1533988886.000000,46.780617,9.032383,-119.320613,0.987359,46.494262,True,False
1533988889.000000,46.780450,9.031950,-113.069846,1.993040,45.413622,True,False
1533988892.000000,46.780333,9.031550,-105.685861,2.272459,39.727137,True,False
1533988895.000000,46.780250,9.031117,-104.131631,1.489702,41.127628,True,False
1533988899.000000,46.780167,9.030633,-104.869086,0.116682,34.157295,True,False
1533988902.000000,46.780067,9.030083,-103.322118,0.115645,51.997760,True,False
1533988905.000000,46.779967,9.029467,-106.280492,-0.235234,57.906681,True,False
1533988908.000000,46.779850,9.028883,-114.528662,-1.867757,55.529350,True,False
1533988911.000000,46.779683,9.028350,-133.506151,-4.537610,53.568364,True,False
1533988914.000000,46.779467,9.028017,-133.376332,-3.141278,41.994849,True,False
1533988917.000000,46.779283,9.027733,-130.211427,0.549121,35.619232,True,False
1533988920.000000,46.779100,9.027417,-129.534714,0.640270,37.891026,True,False
1533988923.000000,46.778883,9.027033,-139.770286,-1.593143,45.417948,True,False
1533988926.000000,46.778600,9.026683,-136.206327,-1.111936,49.519484,True,False
1533988929.000000,46.778350,9.026333,-132.384780,1.230918,46.213235,True,False
1533988932.000000,46.778100,9.025933,-129.049995,1.192722,49.485356,True,False
1533988935.000000,46.777850,9.025483,-127.301892,0.847148,52.949924,True,False
1533988938.000000,46.777650,9.025100,-134.873473,-0.970580,44.036388,True,False
1533988941.000000,46.777400,9.024733,-144.137359,-2.805911,47.280427,True,False
1533988944.000000,46.777100,9.024417,-142.182999,-1.218254,49.394052,True,False
1533988947.000000,46.776850,9.024133,-135.626949,1.418402,42.227300,True,False
1533988950.000000,46.776617,9.023800,-122.982200,3.200133,43.556857,True,False
1533988953.000000,46.776417,9.023350,-115.142510,3.414073,49.022264,True,False
1533988956.000000,46.776267,9.022883,-118.164277,0.802987,47.108303,True,False
1533988959.000000,46.776083,9.022383,-111.713625,0.571481,51.827705,True,False
1533988962.000000,46.775933,9.021833,-99.215190,3.158181,54.099077,True,False
1533988965.000000,46.775867,9.021233,-104.685585,1.171340,55.546549,True,False
1533988968.000000,46.775750,9.020583,-101.463894,-0.374784,61.404926,True,False
1533988971.000000,46.775667,9.019983,-107.977026,-0.548573,55.945974,True,False
1533988974.000000,46.775567,9.019533,-102.118820,-0.109154,43.233096,True,False
1533988977.000000,46.775483,9.018967,-106.279208,0.282970,52.964277,True,False
1533988980.000000,46.775367,9.018383,-107.164435,-0.840936,55.533610,True,False
1533988983.000000,46.775183,9.017517,-107.521045,-0.206973,82.891229,True,False
