timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533985299.000000,46.705483,8.803767,-67.381107,-5.586016,37.765766,True,True
1533985300.000000,46.705517,8.803650,-89.999951,-7.960808,34.694292,True,True
1533985301.000000,46.705517,8.803517,-112.618808,-12.484586,36.600830,True,True
1533985302.000000,46.705483,8.803400,-112.618795,-13.362084,34.694292,True,True
1533985303.000000,46.705450,8.803283,-131.184439,-14.637712,34.694310,True,True
1533985304.000000,46.705400,8.803200,-145.559588,-15.635696,30.395638,True,True
1533985305.000000,46.705333,8.803133,-164.661006,-14.932211,32.358792,True,True
1533985306.000000,46.705250,8.803100,-161.074374,-9.691113,34.590679,True,True
1533985307.000000,46.705183,8.803067,180.000000,-13.476241,28.211905,True,True
1533985308.000000,46.705117,8.803067,170.271866,-11.708739,26.686782,True,True
1533985309.000000,46.705050,8.803083,152.782499,-12.331583,27.076120,True,True
1533985310.000000,46.704983,8.803133,131.184194,-12.830960,30.009532,True,True
1533985311.000000,46.704933,8.803217,131.184167,-13.548292,30.395787,True,True
1533985312.000000,46.704883,8.803300,103.660309,-15.267938,30.395803,True,True
1533985313.000000,46.704867,8.803400,78.232372,-18.407899,28.250064,True,True
1533985314.000000,46.704883,8.803517,78.232368,-14.910026,32.713652,True,True
1533985315.000000,46.704900,8.803633,45.808622,-17.075114,32.713643,True,True
1533985316.000000,46.704967,8.803733,45.808587,-17.075116,38.284949,True,True
1533985317.000000,46.705033,8.803833,22.364812,-16.259099,38.284925,True,True
1533985318.000000,46.705117,8.803883,0.000000,-15.646474,36.071808,True,True
1533985319.000000,46.705200,8.803883,-18.925584,-19.431591,33.358478,True,True
1533985320.000000,46.705300,8.803833,-28.749166,-14.911558,42.317855,True,True
1533985321.000000,46.705383,8.803767,-39.450905,-17.051898,38.048593,True,True
1533985322.000000,46.705467,8.803667,-53.903044,-15.253571,43.201010,True,True
1533985323.000000,46.705517,8.803567,-45.808295,-9.161659,33.972652,True,True
1533985324.000000,46.705583,8.803467,-40.602615,-4.335406,38.284724,True,False
1533985325.000000,46.705650,8.803383,-53.902952,-5.030757,35.149278,True,False
1533985326.000000,46.705700,8.803283,-67.381026,-5.586024,33.972577,True,False
